MethodIndex,MethodId,Branch,StateCount,UniquePhaseCount,PowerDesignRank,PowerDesignCondition,Recoverable,Canonical,MedianValidFraction,MedianTrainingFitNmseDb,MedianHeldOutFitNmseDb,Branch1Coherence,Branch1PhaseRmseDeg,Branch1ComplexNmseDb,Branch1MagnitudeNrmse,Branch2Coherence,Branch2PhaseRmseDeg,Branch2ComplexNmseDb,Branch2MagnitudeNrmse,Branch3Coherence,Branch3PhaseRmseDeg,Branch3ComplexNmseDb,Branch3MagnitudeNrmse,Branch4CanonicalCoherence,Branch4CanonicalPhaseRmseDeg,Branch4CanonicalComplexNmseDb,Branch4CanonicalMagnitudeNrmse,ValidDoaCount,MedianDoaAngularErrorDeg,ValidLocalizationCount,TwoStationValidCount,TwoStationMedianErrorM,TwoStationMinErrorM,TwoStationMaxErrorM,TwoStationMedianRayRmsM,ThreeStationValidCount,ThreeStationMedianErrorM,ThreeStationMinErrorM,ThreeStationMaxErrorM,ThreeStationMedianRayRmsM,FourStationValidCount,FourStationErrorM,FourStationRayRmsM,FourStationEstimatedY_M,ForwardLocalizationCount
392,B4_K06_I01-04-05-06-08-09,Branch4,6,5,3,2.01978604082007,1,0,0.941964285714286,-28.6330634163712,-22.4967467383411,0.889637874116614,25.8120107012447,-6.86180646791553,0.328946397139429,0.72168193418097,48.3586241949357,-3.19772009262606,0.509028232472055,0.868683381961684,28.8546016798384,-6.16900741374661,0.346947419155462,0.935233564509321,19.7303615862479,-9.05323579071993,0.269673177635246,4,10.3043506203277,11,6,1.21480681291777,0.727177976010166,1.74015317560028,0.185922345430693,4,1.13138030068671,0.799438550098514,1.36684173979224,0.242994732648606,1,1.16319430742914,0.265466400418485,1.9595301469574,11
393,B4_K06_I01-04-05-07-08-09,Branch4,6,5,3,1.96051469591397,1,0,0.9375,-28.4482219916096,-22.8294598252541,0.916479155792797,24.5008768353052,-8.00260740180436,0.30387549228698,0.750864177018575,44.724895507916,-3.61795868695094,0.479210391609199,0.895976946041807,26.8459656187558,-7.06253217253197,0.326893750243103,0.933712649399976,18.4018550104727,-9.05110059121109,0.273151253771425,4,10.4998560108291,11,6,1.22205192808846,0.726884246427546,1.68283554963386,0.192947456913359,4,1.08713741785885,0.771614484253245,1.34640193910975,0.25161117679061,1,1.16008630098726,0.270088430806752,1.95971311163211,11
394,B4_K06_I01-04-06-07-08-09,Branch4,6,5,3,2.04932849753857,1,0,0.943452380952381,-28.6001975929037,-22.7700704871877,0.918837143039117,22.4786469965998,-8.14944980287839,0.300107699780279,0.732688083568289,46.1217310441531,-3.34778543281146,0.484045990959144,0.88880770292484,26.1393630138896,-6.797358607411,0.335161687886416,0.944984120271968,18.7194427715085,-9.79547870479744,0.244620611578241,4,10.3822635584267,11,6,1.21827186776433,0.727970667088588,1.72258967248713,0.185319383755084,4,1.1068085398341,0.757638185637418,1.35748833604865,0.249165794658602,1,1.16876755710266,0.269691895658288,1.95174393629873,11
395,B4_K06_I01-05-06-07-08-09,Branch4,6,5,3,2.95082909282659,1,0,0.924107142857143,-28.5927169764843,-20.9626410559975,0.871706558230846,27.1162044223512,-6.21564400810367,0.341398329423871,0.728092624339962,50.195159532658,-3.28180698951774,0.511418521287944,0.853928521683911,32.056150245066,-5.67537167463074,0.350438663554222,0.896867750334694,28.1907479333171,-7.08981801701014,0.320043139069693,4,10.5513434288606,11,6,1.22058563491665,0.727177976010166,1.70145643915743,0.166508552510936,4,1.13333142485518,0.803332297049464,1.35320663573187,0.243625005601686,1,1.16441049934868,0.262444136030247,1.95772088264499,11
396,B4_K06_I02-03-04-05-06-07,Branch4,6,6,3,2.03964463712676,1,0,0.938244047619048,-28.6280993897618,-21.9306124142959,0.893322549881065,19.3234618548775,-7.27381374343039,0.368659355232514,0.724047931153136,46.2437219998102,-3.24010210855886,0.51704587872975,0.873892289869838,24.582260058336,-6.47369524195427,0.38418359357322,0.947042907074538,13.7194984906074,-10.0283757460067,0.281807037118115,4,10.3899407838162,11,6,1.21404463079964,0.728655974721678,1.73117030847067,0.168529646601001,4,1.13856212770368,0.781262707265407,1.36309237770819,0.245389972645274,1,1.17004805949768,0.263488693796585,1.95227353260066,11
397,B4_K06_I02-03-04-05-06-08,Branch4,6,6,3,1.64038820320221,1,0,0.95610119047619,-28.6855790094001,-23.040297378673,0.921721417102696,18.5288264921504,-8.48382554837221,0.291066007162919,0.730615329448983,48.215694415865,-3.31466753787697,0.491251946986389,0.904137481603981,24.3530749992928,-7.46407117547339,0.329592853986332,0.973597326494499,12.6699008841525,-12.8494521115136,0.170082769055383,4,10.0950575471192,11,6,1.18971314694355,0.725178967682079,1.71767514873523,0.193760939884187,4,1.09965485119742,0.785762128994422,1.35519821463531,0.248501656205377,1,1.13791741011048,0.263855625751021,1.98534302350562,11
398,B4_K06_I02-03-04-05-06-09,Branch4,6,6,3,2.03964463712676,1,0,0.94047619047619,-28.5311127001588,-22.6605460288507,0.900256685182156,24.8114865367034,-7.29308543331167,0.319182350380119,0.706386673095854,50.5539718653653,-3.01026115395562,0.515377065716453,0.879165299820814,28.8196723833365,-6.49702369504752,0.361562143528134,0.92630330824473,19.6353584966639,-8.48422508482811,0.276999287585284,4,10.1700624687376,11,6,1.20804379585541,0.725178967682079,1.7660289143393,0.175964790398464,4,1.15898347329903,0.788447355936373,1.37463088468037,0.24062090912177,1,1.16988426795886,0.260534820829508,1.95393950226467,11
399,B4_K06_I02-03-04-05-07-08,Branch4,6,6,3,1.62089605899677,1,0,0.949404761904762,-28.5192106372877,-23.3570623102571,0.923575425262316,16.9275930844741,-8.48634570019862,0.289260744930299,0.734753041613329,46.6715439105942,-3.37636031318539,0.493534365065794,0.893155760590491,23.3404635993423,-7.03383854898482,0.329678475445754,0.975941502090761,11.7977502601541,-13.2326635816848,0.169625921313846,4,10.2953158287164,11,6,1.21633072977429,0.713498157729556,1.74066676404356,0.190421692336012,4,1.1190768407833,0.76900622320862,1.37059236081968,0.249338018370527,1,1.16600520935252,0.269338283663572,1.95587181498042,11
400,B4_K06_I02-03-04-05-07-09,Branch4,6,6,3,1.64038820320221,1,0,0.943452380952381,-28.4588813035487,-23.3980391781767,0.924962616335632,18.9313350751722,-8.47803345339262,0.276541472914136,0.750092986113928,46.5675974822023,-3.60491601641699,0.473697380682875,0.90836157431286,22.1779312212089,-7.61409354896909,0.311186264732052,0.951594444112887,13.6592215981062,-10.3199199374727,0.245360534858968,4,10.2953158287164,11,6,1.20711466119306,0.725953355419812,1.71962156323444,0.178552826186652,4,1.11736923873847,0.779416111172579,1.35123869018309,0.241362919194997,1,1.16001520347972,0.262786053428375,1.96221404702806,11
401,B4_K06_I02-03-04-05-08-09,Branch4,6,6,3,2.03964463712676,1,0,0.946428571428571,-28.4604984569144,-23.0087460451316,0.913139395954991,23.1876402010281,-7.8087565997954,0.283984625632795,0.722903646421169,48.288224811554,-3.22702145512858,0.493490164682947,0.886613904810768,28.7759621681058,-6.703561811525,0.317334702425724,0.940760301477844,20.5750784024061,-9.39843556944025,0.225802948214312,4,10.2111078968385,11,6,1.22828537943101,0.712699835251943,1.7897142537608,0.216395924468679,4,1.14341712828529,0.778685920871985,1.47700175192851,0.271689640436282,1,1.16849012929409,0.280500943696171,1.95308008633399,11
402,B4_K06_I02-03-04-06-07-08,Branch4,6,6,3,1.63299316185545,1,0,0.947172619047619,-28.6624929396982,-23.0668582676624,0.927297037550763,18.3822099244624,-8.62790431103865,0.299174219661684,0.732548882489128,47.7454152598434,-3.34081945845747,0.494454006499254,0.904267710836035,21.8257866251671,-7.39783712204307,0.331106141167255,0.966979222612314,12.6624079000458,-11.9172544600928,0.198011942106355,4,10.1786437973772,11,6,1.19927981567786,0.726884246427546,1.72225626048365,0.192261698124726,4,1.09753278522383,0.767012236886045,1.35311390793214,0.250605072117977,1,1.15055322251483,0.267583460481986,1.97133049705385,11
403,B4_K06_I02-03-04-06-07-09,Branch4,6,6,3,1.62089605899677,1,0,0.948660714285714,-28.5466677541159,-23.4732676339139,0.91848851389306,19.4477151200142,-8.14580236174036,0.297200787041472,0.742076609320001,46.0249102767203,-3.47615774593617,0.477402419348058,0.904298601669235,21.5933828993176,-7.46830637489172,0.316680357166053,0.949753010210024,15.6885369700302,-10.2722411865794,0.249918452218227,4,10.2528632022961,11,6,1.20810888702164,0.725953355419812,1.75129434696282,0.16549621391748,4,1.15872063437737,0.779277059186079,1.37135213474432,0.243183040610673,1,1.17333872434638,0.259555920360545,1.94995838110933,11
404,B4_K06_I02-03-04-06-08-09,Branch4,6,6,3,1.64038820320221,1,0,0.957589285714286,-28.6241087780066,-23.4734112421648,0.923635836020022,20.1935265599808,-8.42076946036762,0.287034846592222,0.743563597110214,50.1111000269595,-3.49599091641069,0.477316910752089,0.90604509646196,24.8223415554676,-7.57729775208574,0.30509003949366,0.953437559661561,16.9907824601365,-10.427460182465,0.229755416601016,4,10.0950575471192,11,6,1.19509681730579,0.712699835251943,1.74677774423803,0.184994010584368,4,1.12387937969244,0.775777372389265,1.36240446436029,0.244596505291367,1,1.15079369552817,0.263683415180075,1.97322776217487,11
405,B4_K06_I02-03-04-07-08-09,Branch4,6,6,3,2.03964463712676,1,0,0.942708333333333,-28.5100262092382,-22.8638093786104,0.920312531492182,23.1973259166269,-8.17531286095014,0.306203367341729,0.731001755718552,48.5122350490702,-3.32683432270752,0.488292953170721,0.888011810192885,26.5687791997454,-6.75757440936545,0.333196333040814,0.942530079476586,19.5828217374738,-9.52829487078612,0.253848845824962,4,10.3384533657846,11,6,1.22074507405222,0.714454540619968,1.74455137629992,0.18760480433338,4,1.12158672370332,0.758074505343515,1.37048742024816,0.250291771118427,1,1.17285526782705,0.270766617768944,1.94847545367249,11
406,B4_K06_I02-03-05-06-07-08,Branch4,6,6,3,1.62089605899677,1,0,0.957589285714286,-28.7539673843243,-23.1681990567458,0.931006365160547,16.0690107391746,-8.85846080289347,0.297023395385564,0.745938768499241,47.5767338299429,-3.53163160012059,0.488733348876017,0.905296167255385,22.7788981662724,-7.50256619611444,0.331714801434834,0.972490804543027,11.3353082197718,-12.7234726921356,0.186149840569415,4,10.1786437973772,11,6,1.18916024869921,0.712699835251943,1.69666140631137,0.186309248098406,4,1.08802516997347,0.776277785842354,1.33351489216313,0.24298660723371,1,1.13617901966711,0.263111905067888,1.98698378691908,11
407,B4_K06_I02-03-05-06-07-09,Branch4,6,6,3,1.63299316185545,1,0,0.95014880952381,-28.7598538875658,-23.058605318814,0.917639699442053,20.1100758165365,-8.09225563036409,0.30691647305223,0.768339526322875,47.5617699218648,-3.87700483967743,0.459995042413852,0.906073869929914,23.2658560648807,-7.53115572579252,0.311781802143376,0.953114984974443,15.7920673500325,-10.3833491741212,0.232762704361497,4,10.2953158287164,11,6,1.21366189359381,0.725178967682079,1.74869573923753,0.172464945299941,4,1.15293655515313,0.789136380885035,1.36679871404175,0.243048353212691,1,1.17143994271693,0.262430087368849,1.95138856980291,11
408,B4_K06_I02-03-05-06-08-09,Branch4,6,6,3,1.62089605899677,1,0,0.957589285714286,-28.7470133777593,-23.4706493660237,0.933512733646874,18.791092370489,-8.96159928532694,0.27563814906465,0.754807375053724,46.8778748752507,-3.6627825393918,0.467289592523021,0.912187842962224,24.8488972115837,-7.80125104027539,0.292621062412951,0.961170995614962,16.0685690948795,-11.1853140947374,0.20094008610606,4,10.1700624687376,11,6,1.19366311104608,0.724562007141145,1.70901124036853,0.1841922534571,4,1.110959409724,0.797016878804819,1.347222971794,0.237205381427665,1,1.14254173184901,0.258249243617608,1.98124754226587,11
409,B4_K06_I02-03-05-07-08-09,Branch4,6,6,3,1.64038820320221,1,0,0.954613095238095,-28.6353625568221,-23.4746927404331,0.937308174985978,16.9940604480971,-9.17677737309534,0.279943839426298,0.75777102525834,48.0959402797838,-3.71915091381726,0.467281081244091,0.915893050720741,23.3137934028637,-7.96217652467614,0.289762159060761,0.967123594905491,13.8392386483738,-11.8929400847745,0.192402422996942,4,10.2528632022961,11,6,1.21353290675929,0.725178967682079,1.73656488490436,0.197198125835265,4,1.11378725911393,0.788913014841198,1.37702404340522,0.253683843914658,1,1.15856941770117,0.268701980718405,1.96333613558643,11
410,B4_K06_I02-03-06-07-08-09,Branch4,6,6,3,2.03964463712676,1,0,0.95014880952381,-28.5445260748939,-23.121512070548,0.914616252753189,20.9661973552641,-7.88606045242178,0.313430050482306,0.75127907180181,49.1334400044137,-3.61089554686198,0.471491548393434,0.904185576753969,25.9278877908275,-7.41764644317539,0.323497963268786,0.941539457948346,17.8282334744266,-9.45990749091987,0.255205516851177,4,10.1786437973772,11,6,1.18916700067724,0.725178967682079,1.69855541546906,0.182022159047573,4,1.09855308706596,0.786330074155687,1.33277321064197,0.239390071898897,1,1.13855862425181,0.26090374272523,1.98449073134393,11
411,B4_K06_I02-04-05-06-07-08,Branch4,6,6,3,1.64038820320221,1,0,0.95014880952381,-28.5439923592615,-23.2115138588487,0.93171045500165,17.4228726079404,-8.94772787864971,0.281610244702425,0.739396458667782,47.3519611309321,-3.43790440244095,0.486082580296475,0.910392223038016,23.8587468265853,-7.68506944777052,0.298618129550553,0.973811644947719,12.3874746087388,-12.9021982852723,0.172399646074257,4,10.2214905242274,11,6,1.21517471671806,0.726884246427546,1.79005326776156,0.166182293284735,4,1.18004816192234,0.767115443517826,1.38895531443775,0.25116669155247,1,1.18707997586464,0.265830507086561,1.93563917110046,11
412,B4_K06_I02-04-05-06-07-09,Branch4,6,6,3,1.62089605899677,1,0,0.951636904761905,-28.4407165418344,-23.5384599768796,0.92270627166662,20.2868832820069,-8.30008206542484,0.280123152874949,0.749718786805992,46.6743655316572,-3.58614246088151,0.470404422744361,0.90228685228151,24.1229431680448,-7.35432935880492,0.305521862814444,0.952699077485293,16.1638369027499,-10.3514320883706,0.223236579693054,4,10.346803246748,11,6,1.21579419535766,0.728655974721678,1.76076411285298,0.15960341619237,4,1.17388373645386,0.78113536831235,1.37119344638297,0.247449256607839,1,1.1824953606488,0.261591063773853,1.94067255296421,11
413,B4_K06_I02-04-05-06-08-09,Branch4,6,6,3,1.63299316185545,1,0,0.958333333333333,-28.6153960164267,-23.3724573981879,0.921319661243949,21.3814502001999,-8.41390297552229,0.274724894425435,0.738218429478187,47.0805859987806,-3.42146869620941,0.478342868467061,0.901013420996428,25.76696188708,-7.30062320220528,0.301874805678647,0.953714582525067,16.9804327129872,-10.5164213296201,0.216915078434404,4,10.2625953148701,11,6,1.21057055004362,0.727838663664376,1.73814614301124,0.187227328842079,4,1.12069755484965,0.790430187509177,1.36677558704778,0.245476289345768,1,1.16136554550804,0.264886666149482,1.96140301828651,11
414,B4_K06_I02-04-05-07-08-09,Branch4,6,6,3,1.62089605899677,1,0,0.951636904761905,-28.391533236725,-23.8047647217467,0.932189930184746,18.3914875433027,-8.86136075290288,0.261287778343955,0.742060328157036,46.4400538635897,-3.49108776851787,0.48014401603694,0.91031523416798,23.3072054892853,-7.67174592493149,0.301464604889327,0.963943263770297,15.0330957518147,-11.5249607801246,0.198621258058508,4,10.4123496841694,11,6,1.2351945734772,0.725953355419812,1.75915137834511,0.189605217526928,4,1.13759892000188,0.781611429190097,1.38665748330812,0.250062458538791,1,1.1851664445082,0.27044716797935,1.93575293261776,11
415,B4_K06_I02-04-06-07-08-09,Branch4,6,6,3,1.64038820320221,1,0,0.953125,-28.5874204895073,-23.4429222019702,0.927539204865593,20.5289065555163,-8.60228785911155,0.28653248821444,0.737261238359377,47.6199236197122,-3.41035973903071,0.46641159616173,0.910454911480241,23.3627828629992,-7.69173316516398,0.31223727598156,0.957369978316225,15.3568014494267,-10.8710517552672,0.230600459979688,4,10.2953158287164,11,6,1.22295344690345,0.726884246427546,1.77268538994001,0.17856084135574,4,1.15706782783793,0.768743442579335,1.38307460449531,0.246665390279768,1,1.18464942605366,0.267538393772153,1.93717929178904,11
416,B4_K06_I02-05-06-07-08-09,Branch4,6,6,3,2.03964463712676,1,0,0.949404761904762,-28.576763101351,-22.884515960536,0.928472789545002,22.7265650136964,-8.66609784453948,0.292147296114075,0.749805210787798,48.0753598629373,-3.58812100859739,0.4808939940899,0.899324675071059,26.3648038395135,-7.21184074798711,0.308315275858803,0.95005285728607,20.7654075635931,-10.1201582830197,0.22699989978187,4,10.4210865027417,11,6,1.21430502190119,0.726674806787496,1.71445227962832,0.168714937760102,4,1.13988100127596,0.811116579879362,1.35325892515061,0.238612183644183,1,1.16355552897138,0.258248409430815,1.95982848789379,11
417,B4_K06_I03-04-05-06-07-08,Branch4,6,6,3,2.03964463712676,1,0,0.938244047619048,-28.6261737416849,-22.0704681277636,0.914673052772765,19.5635917691195,-7.97718554070568,0.321197571107611,0.740363363294878,47.9027693288587,-3.45021333965165,0.482173651647637,0.887188979694135,23.5595398424933,-6.77306454490131,0.336495182076266,0.958591223667509,12.7258661373732,-10.9850512137637,0.233480375791653,4,10.2141512036204,11,6,1.20282547093466,0.725245819111353,1.73277148481541,0.178781995509971,4,1.11638014147269,0.754186091264139,1.35239321159009,0.245184554368773,1,1.16149567312011,0.265998324181231,1.96008582240469,11
418,B4_K06_I03-04-05-06-07-09,Branch4,6,6,3,1.64038820320221,1,0,0.946428571428571,-28.5644744258783,-23.0281393883328,0.912866433178918,20.4492796751374,-7.89033611043859,0.312988564192304,0.757673727463598,46.576633093334,-3.70739509753656,0.455561939255044,0.899269022833234,22.8196498730458,-7.25714749352782,0.323337825527552,0.946438416807701,15.65079135419,-9.8297628453646,0.262426658173359,4,10.2953158287164,11,6,1.20576515850591,0.725953355419812,1.72492616157458,0.170265009023593,4,1.13216136635242,0.779416111172579,1.35960773101194,0.241947062369321,1,1.16323689054949,0.260544765123247,1.95945383595227,11
419,B4_K06_I03-04-05-06-08-09,Branch4,6,6,3,1.62089605899677,1,0,0.951636904761905,-28.6561369555816,-23.2843950463131,0.91862766864304,21.4084849375734,-8.21259209306558,0.293387671847161,0.733085787066379,48.7652293216603,-3.34855141964389,0.456792441877167,0.903762102054426,25.9104037331183,-7.44421138693676,0.311729348492772,0.951447817094432,16.1913802927361,-10.2359164509296,0.237898573032767,4,10.2953158287164,11,6,1.20971355279568,0.725178967682079,1.71215954165972,0.193760939884187,4,1.09996664891876,0.789136380885035,1.35832193802526,0.24976269853021,1,1.1527342030383,0.266967409264815,1.96896315107917,11
420,B4_K06_I03-04-05-07-08-09,Branch4,6,6,3,1.63299316185545,1,0,0.947172619047619,-28.5144735234478,-23.3512540396832,0.927288894602806,21.3974885655478,-8.56944478319357,0.29144028803412,0.742437440500088,46.9074411234427,-3.4993740553053,0.472660535607575,0.90367229793886,24.8099396923631,-7.4298705673345,0.322272241799348,0.95027431299188,16.129906879929,-10.1470942625992,0.244001864749769,4,10.3384533657846,11,6,1.20725736968042,0.725953355419812,1.68684946899067,0.19575770645359,4,1.0860064080761,0.779550749480447,1.3449652832824,0.251214420256668,1,1.14716975441535,0.268023942394658,1.97372861515315,11
421,B4_K06_I03-04-06-07-08-09,Branch4,6,6,3,1.62089605899677,1,0,0.95014880952381,-28.639843447534,-23.3487389330066,0.911264133690216,21.1110492888624,-7.77580111658664,0.309198975374072,0.745535200429557,46.4582735541994,-3.52462713026129,0.454528998365403,0.894524850198201,24.3929119457775,-7.1069867510405,0.32253170674636,0.946901667089518,16.8898180152915,-9.86543978675097,0.251681887171573,4,10.1711789877257,11,6,1.20654129793368,0.714388587656864,1.72428564278975,0.192084928895251,4,1.09849580091797,0.756859063104017,1.35763926684261,0.251304032150239,1,1.15643477270839,0.269299760018844,1.964006530341,11
